POINT_ID,NUTS0,NUTS1,NUTS2,TH_LAT,TH_LONG,DATE,OBS_TYPE,GPS_PROJ,GPS_PREC,GPS_LAT,GPS_LONG,GPS_ALT,OBS_DIST,OBS_DIR,LC1,LC1_SPECIES,LC1_PCT,LC2,LC2_SPECIES,LC2_PCT,OBS_RADIUS,LU1,LU2,AREA_SIZE,TREE_HEIGHT_SRV,FEATURE_WIDTH,LAND_MNGT,WM,WM_SOURCE,WM_TYPE,WM_DELIVERY,SOIL_TAKEN,SOIL_PLOUGH,SOIL_CROP,SOIL_STONES,TRANSECT,PHOTO_P,PHOTO_N,PHOTO_E,PHOTO_S,PHOTO_W
51683808,LV,LV0,LV00,56.63364064,23.89069775,2/6/09,1,WGS84,7,56.63364,23.8907,6,1,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 31 E20 C30 E20 23 E20,1,1,1,1,1
51723808,LV,LV0,LV00,56.62669779,23.95471096,2/6/09,1,WGS84,3,56.62671,23.95473,1,1,1,E20,,5,8,,0,2,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,E20 B21 B14 61 B11,1,1,1,1,1
51803808,LV,LV0,LV00,56.61271779,24.08267242,30/05/2009,1,WGS84,3,56.61272,24.08265,14,1,1,B11,,1,8,,0,1,U111,8,2,0,0,2,4,16,16,4,3,0,0,0,B11 E20 61 E20 B11 E20 B21 61 01 C10 31 E20 22 E20,1,1,1,1,1
51863808,LV,LV0,LV00,56.60215035,24.17858635,30/05/2009,1,WGS84,3,56.60215,24.1786,20,1,1,E30,,5,8,,0,2,U112,8,3,0,0,2,5,0,0,0,1,2,1,1,E30 61 E20,1,1,1,1,1
51903808,LV,LV0,LV00,56.59506616,24.24250159,15/06/2009,1,WGS84,3,56.59507,24.24251,26,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 B21 01 62 01 E30 E20 62 01 B11,1,1,1,1,1
51983808,LV,LV0,LV00,56.58080373,24.37026598,15/06/2009,1,WGS84,3,56.5808,24.37027,29,0,1,E20,,5,8,,0,2,U112,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 31 E20,1,1,1,1,1
52043808,LV,LV0,LV00,56.57002467,24.46603113,16/06/2009,1,WGS84,3,56.57004,24.46602,30,1,1,E20,,5,8,,0,2,U112,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 31 C10 PI( C10 )PI,1,1,1,1,1
52083808,LV,LV0,LV00,56.5627995,24.52984672,25/05/2009,1,WGS84,3,56.56281,24.52985,28,0,1,E10,,5,8,,0,2,U111,8,3,1,0,2,3,0,0,0,3,0,0,0,E10 E20 C10 G10 C10 61 E10,1,1,1,1,1
52163808,LV,LV0,LV00,56.54825533,24.65741071,25/06/2009,3,WGS84,4,56.54992,24.65957,34,227,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 )PI,8,1,1,1,1
52223808,LV,LV0,LV00,56.53726518,24.75302459,5/7/09,1,WGS84,7,56.53724,24.75297,36,5,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C10 E10 C10,1,1,1,1,1
52263808,LV,LV0,LV00,56.52989939,24.81673888,5/7/09,1,WGS84,5,56.52992,24.8167,34,3,1,C20,C21,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,1,2,2,1,C20 61 C20,1,1,1,1,1
52343808,LV,LV0,LV00,56.51507421,24.94409916,6/7/09,1,WGS84,4,56.51509,24.94415,54,4,1,C10,,5,8,,0,2,U120,8,3,1,0,2,8,0,0,0,3,0,0,0,C10 C20,1,1,1,1,1
52403808,LV,LV0,LV00,56.50387351,25.03955931,6/7/09,1,WGS84,5,56.50389,25.03956,68,1,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 C20 C10,1,1,1,1,1
52443808,LV,LV0,LV00,56.49636745,25.10317065,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,4,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,2,2,2,2
52523808,LV,LV0,LV00,56.48126198,25.23032398,8/7/09,3,WGS84,4,56.48021,25.22974,73,122,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 )PI,8,1,1,1,1
52583808,LV,LV0,LV00,56.46985128,25.32562797,7/7/09,1,WGS84,3,56.46988,25.3256,84,4,1,C20,,5,8,,0,2,U120,8,3,1,0,2,8,0,0,0,1,2,4,1,C20 31 D10,1,1,1,1,1
52623808,LV,LV0,LV00,56.46220533,25.38913476,7/7/09,3,WGS84,8,56.45312,25.39663,76,1110,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
52703808,LV,LV0,LV00,56.44682032,25.51607792,3/7/09,1,WGS84,5,56.4468,25.51613,101,4,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
52763808,LV,LV0,LV00,56.43520017,25.61122336,3/7/09,1,WGS84,5,56.43518,25.61132,94,6,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10,1,1,1,1,1
52803808,LV,LV0,LV00,56.42741469,25.67462401,8/6/09,1,WGS84,4,56.42739,25.6746,92,3,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 D20 C10 C20,1,1,1,1,1
52883808,LV,LV0,LV00,56.41175089,25.80135383,8/6/09,1,WGS84,3,56.41176,25.8014,94,3,1,B11,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B11,1,1,1,1,1
52943808,LV,LV0,LV00,56.39992187,25.89633835,30/05/2009,1,WGS84,6,56.3999,25.89635,83,3,1,C30,C3D,4,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 C20,1,1,1,1,1
52983808,LV,LV0,LV00,56.39199724,25.95963129,29/05/2009,3,WGS84,6,56.39764,25.95222,119,778,1,C10,C1D,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C10 )PI,8,1,1,1,1
53063808,LV,LV0,LV00,56.3760554,26.08614465,29/05/2009,1,WGS84,4,56.37604,26.0862,103,4,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 31 62 01 31 C30,1,1,1,1,1
53123808,LV,LV0,LV00,56.36401807,26.18096593,22/05/2009,3,WGS84,6,56.36411,26.18169,89,47,1,C10,,5,8,,0,2,U370,8,1,0,0,3,8,0,0,0,3,0,0,0,PI( C10 E20 )PI A 23 01 62 01 11 E20 31 E20 11 E30 31 01 62 E20 A 14 01 62,8,1,1,1,1
53163808,LV,LV0,LV00,56.35595468,26.24414961,22/05/2009,1,WGS84,5,56.35596,26.24412,93,2,1,B55,,1,8,,0,1,U111,8,3,0,0,2,3,0,0,0,1,1,1,1,B55 01 10 31 10 E20 B32,1,1,1,1,1
53243808,LV,LV0,LV00,56.33973557,26.37044344,22/05/2009,1,WGS84,4,56.33979,26.3704,97,3,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20,1,1,1,1,1
53303808,LV,LV0,LV00,56.32749053,26.46509918,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 15 E30 C20 )PI,8,2,2,2,2
53343808,LV,LV0,LV00,56.31928876,26.52817208,22/05/2009,1,WGS84,5,56.31928,26.52814,106,3,1,E20,,5,8,,0,2,U111,8,3,0,0,1,3,0,0,0,1,2,1,1,E20 14 31 14 02 61 E30,1,1,1,1,1
53423808,LV,LV0,LV00,56.30279316,26.65424335,22/05/2009,1,WGS84,5,56.3028,26.65424,110,1,1,E10,,5,8,,0,2,U400,8,3,2,2,2,8,0,0,0,1,2,3,1,E10 E20 D20 E20 E30 E20,1,1,1,1,1
53483808,LV,LV0,LV00,56.29034098,26.74873128,29/06/2009,1,WGS84,4,56.29035,26.74874,138,1,1,C20,,5,8,,0,2,U120,8,1,0,0,2,8,0,0,0,3,0,0,0,C20 C30 E20 62 01 C10,1,1,1,1,1
53523808,LV,LV0,LV00,56.28200123,26.81169191,25/05/2009,1,WGS84,9,56.28192,26.81183,144,10,1,C10,C12,5,8,,0,2,U400,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 E20 C10 B13,1,1,1,1,1
53603808,LV,LV0,LV00,56.26522993,26.93753762,25/05/2009,1,WGS84,5,56.26519,26.93751,159,6,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 C30 41 C10 C30,1,1,1,1,1
53663808,LV,LV0,LV00,56.25257121,27.03185553,19/08/2009,1,WGS84,4,56.25257,27.03182,201,2,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 62 C20,1,1,1,1,1
53703808,LV,LV0,LV00,56.24409388,27.0947024,20/08/2009,3,WGS84,7,56.24349,27.07934,189,953,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
53783808,LV,LV0,LV00,56.22704768,27.22031962,20/08/2009,1,WGS84,3,56.22705,27.22032,163,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 62 C10 E10 C10 E20 C10 E20 10 E30,1,1,1,1,1
53843808,LV,LV0,LV00,56.21418301,27.31446531,19/08/2009,3,WGS84,8,56.21095,27.30738,167,568,1,H11,,5,8,,0,2,U400,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( H11 G10 )PI,8,1,1,1,1
53883808,LV,LV0,LV00,56.2055685,27.37719696,19/08/2009,1,WGS84,4,56.20557,27.37719,173,1,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30,1,1,1,1,1
53963808,LV,LV0,LV00,56.18824821,27.5025828,18/08/2009,1,WGS84,4,56.18825,27.5026,179,1,1,E20,,5,8,,0,2,U364,8,1,0,0,2,8,0,0,0,3,0,0,0,E20 62 E20 D10 E20 A 62 E20 24 E20 62 E10,1,1,1,1,1
54023808,LV,LV0,LV00,56.17517821,27.59655412,2/8/09,1,WGS84,4,56.17537,27.59619,169,31,1,G20,,5,8,,0,1,U130,U361,4,0,0,3,8,0,0,0,2,0,0,0,G20,1,1,1,1,1
54063808,LV,LV0,LV00,56.16642692,27.65916913,31/07/2009,1,WGS84,5,56.16644,27.65917,171,2,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 31 C30 C10 PI( C10 )PI,1,1,1,1,1
54143808,LV,LV0,LV00,56.14883335,27.78432073,31/07/2009,3,WGS84,6,56.14708,27.76379,164,1290,1,C10,,5,8,,0,2,U120,8,1,0,0,3,8,0,0,0,3,0,0,0,PI( C10 C30 )PI,8,1,1,1,1
54203808,LV,LV0,LV00,56.13555864,27.87811556,31/07/2009,3,WGS84,6,56.13274,27.87763,165,315,1,E10,,5,8,,0,2,U400,8,2,1,0,3,8,0,0,0,3,0,0,0,PI( E10 01 B11 )PI,8,1,1,1,1
54243808,LV,LV0,LV00,56.12667099,27.94061251,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 E20 C30 E20 31 E20 C30 )PI,8,2,2,2,2
50083810,LV,LV0,LV00,56.90310353,21.31876217,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 61 C20 )PI,8,2,2,2,2
50143810,LV,LV0,LV00,56.89457893,21.41600989,23/07/2009,1,WGS84,3,56.89458,21.41599,22,1,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 62 E10 41 32 PI( D10 E10 )PI,1,1,1,1,1
50263810,LV,LV0,LV00,56.87731326,21.61038236,17/06/2009,1,WGS84,3,56.87731,21.61041,38,1,1,E20,,5,8,,0,2,U112,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 E30,1,1,1,1,1
50323810,LV,LV0,LV00,56.86857229,21.70750647,16/06/2009,1,WGS84,4,56.86857,21.70752,53,1,1,E30,,5,8,,0,2,U112,8,2,0,0,2,3,0,0,0,3,0,0,0,E30 E20 E10 31 E10,1,1,1,1,1
50443810,LV,LV0,LV00,56.8508743,21.90162893,13/06/2009,1,WGS84,4,56.85088,21.90157,107,2,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,1,1,C10 E10 C10 E10 C10,1,1,1,1,1
50503810,LV,LV0,LV00,56.84191739,21.99862665,13/06/2009,1,WGS84,3,56.84191,21.99864,32,1,1,E20,,5,8,,0,2,U112,8,2,0,0,2,3,0,0,0,2,0,0,0,E20 D10 31 D10 E20 61 E20,1,1,1,1,1
50623810,LV,LV0,LV00,56.82378799,22.19249355,8/6/09,1,WGS84,4,56.82378,22.19245,58,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 C10 D10,1,1,1,1,1
50683810,LV,LV0,LV00,56.81461561,22.28936212,3/8/09,1,WGS84,3,56.81462,22.28934,82,1,1,E20,,5,8,,0,2,U111,8,4,0,0,2,5,0,0,0,3,0,0,0,E20 14 62 02 E20 B41,1,1,1,1,1
50803810,LV,LV0,LV00,56.79605572,22.48296798,2/8/09,1,WGS84,5,56.79607,22.483,95,3,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 32 E20 A,1,1,1,1,1
50863810,LV,LV0,LV00,56.78666833,22.57970467,2/8/09,1,WGS84,3,56.78665,22.57971,115,2,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 C20 14 01 62 02,1,1,1,1,1
50983810,LV,LV0,LV00,56.7676789,22.77304406,29/07/2009,1,WGS84,3,56.76768,22.77304,116,1,1,E10,,5,8,,0,2,U400,8,2,2,2,2,8,0,0,0,3,0,0,0,E10 C10,1,1,1,1,1
51043810,LV,LV0,LV00,56.75807697,22.86964617,28/07/2009,1,WGS84,3,56.75808,22.86964,102,1,1,B11,,5,8,,0,1,U111,8,4,0,0,2,3,0,0,0,2,0,0,0,B11 01 14 31 E20,1,1,1,1,1
51163810,LV,LV0,LV00,56.73865897,23.06271373,28/07/2009,1,WGS84,3,56.73866,23.06273,54,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B11 01 31 14 01 14 31 01 B16,1,1,1,1,1
51223810,LV,LV0,LV00,56.72884299,23.15917859,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,E20,,5,8,,0,2,U111,8,3,0,0,3,5,0,0,0,3,0,0,0,PI( E20 )PI,8,2,2,2,2
51343810,LV,LV0,LV00,56.70899738,23.35196901,9/8/09,1,WGS84,3,56.709,23.35196,24,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B11,1,1,1,1,1
51403810,LV,LV0,LV00,56.69896786,23.44829398,16/08/2009,1,WGS84,7,56.69898,23.44829,5,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,1,2,2,1,E20 E30 10 24 A 10 E20 31 E20 24 E20,1,1,1,1,1
51523810,LV,LV0,LV00,56.67869564,23.64080201,9/9/09,3,WGS84,4,56.67792,23.63856,-1,163,1,B11,,5,8,,0,1,U111,8,3,0,0,3,3,0,0,0,3,0,0,0,PI( B11 E20 61 31 E30 )PI,8,1,1,1,1
51583810,LV,LV0,LV00,56.66845307,23.73698449,8/7/09,1,WGS84,5,56.66852,23.73702,6,10,1,E20,,5,8,,0,2,U370,8,1,0,0,2,8,0,0,0,2,0,0,0,E20 23 A 23 11 31 61 D10 E30,1,1,1,1,1
51703810,LV,LV0,LV00,56.64775527,23.92920494,2/6/09,1,WGS84,3,56.64776,23.9292,2,1,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 31 E10 C10 E10 14 31 14 E20 24 E10 24 E20,1,1,1,1,1
51763810,LV,LV0,LV00,56.63730016,24.02524234,2/6/09,1,WGS84,3,56.6373,24.02525,3,0,1,E20,,5,8,,0,2,U112,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 14 31 14 E10 B11 10 B11 E20 31 E20 31 E20,1,1,1,1,1
51883810,LV,LV0,LV00,56.61617781,24.21717009,30/05/2009,1,WGS84,3,56.61617,24.21716,21,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,B11,1,1,1,1,1
51943810,LV,LV0,LV00,56.60551068,24.31305987,16/06/2009,1,WGS84,4,56.60551,24.31306,35,0,1,C20,C22,5,8,,0,2,U120,U150,4,2,2,2,8,0,0,0,3,0,0,0,C20 C10 C20 C30 31 C20,1,1,1,1,1
52063810,LV,LV0,LV00,56.58396483,24.50468986,16/06/2009,1,WGS84,3,56.58396,24.50469,25,0,1,E20,,5,8,,0,2,U112,8,4,0,0,2,5,0,0,0,2,0,0,0,E20,1,1,1,1,1
52123810,LV,LV0,LV00,56.57308621,24.60042951,25/06/2009,1,WGS84,3,56.57309,24.60046,34,2,1,C10,,3,8,,0,2,U120,8,3,1,0,2,8,0,0,0,3,0,0,0,C10 24 C10 31 C10 01 62 01 C10 PI( C10 )PI,1,1,1,1,1
52243810,LV,LV0,LV00,56.55111792,24.79175675,5/7/09,1,WGS84,6,56.55115,24.79177,65,4,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C20 C10 H11,1,1,1,1,1
52303810,LV,LV0,LV00,56.54002836,24.88734378,5/7/09,1,WGS84,5,56.54004,24.88728,48,4,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 H11 C20,1,1,1,1,1
52423810,LV,LV0,LV00,56.51763871,25.07836333,6/7/09,1,WGS84,5,56.51761,25.07838,64,3,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
52483810,LV,LV0,LV00,56.50633875,25.1737953,6/7/09,1,WGS84,4,56.50637,25.17383,58,4,1,C20,C21,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
52603810,LV,LV0,LV00,56.48352885,25.36450229,7/7/09,1,WGS84,4,56.48349,25.36451,67,4,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,2,0,0,0,C20,1,1,1,1,1
52663810,LV,LV0,LV00,56.47201903,25.45977677,12/6/09,1,WGS84,3,56.47201,25.45977,86,2,1,E30,,5,8,,0,2,U400,8,4,0,0,2,8,0,0,0,3,0,0,0,E30 B23,1,1,1,1,1
52783810,LV,LV0,LV00,56.44878999,25.65016641,3/7/09,1,WGS84,6,56.44876,25.65016,88,3,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 31 C20 31 C20,1,1,1,1,1
52843810,LV,LV0,LV00,56.43707089,25.74528103,8/6/09,1,WGS84,4,56.43711,25.74528,78,3,1,C30,C32,3,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 C10 31 C30 C10,1,1,1,1,1
52963810,LV,LV0,LV00,56.41342385,25.93534858,30/05/2009,1,WGS84,4,56.41359,25.93534,92,18,1,E10,,5,8,,0,2,U120,8,1,0,0,2,8,0,0,0,3,0,0,0,E10 G20 E30 D10 E20 24 D20 C10,1,1,1,1,1
53023810,LV,LV0,LV00,56.40149603,26.03030099,29/05/2009,1,WGS84,4,56.40149,26.03028,86,1,1,E20,,5,8,,0,2,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,E20,1,1,1,1,1
53143810,LV,LV0,LV00,56.37743212,26.22004178,26/05/2009,1,WGS84,5,56.37745,26.22,90,3,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,E20 32 C10 E20 24 E20,1,1,1,1,1
53203810,LV,LV0,LV00,56.36529616,26.31482966,26/05/2009,1,WGS84,11,56.3652,26.31487,98,6,1,C30,C32,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 32 C30 62 02 24 E20,1,1,1,1,1
53283810,LV,LV0,LV00,56.34900717,26.44112734,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 61 C20 15 31 E30 E20 )PI,8,2,2,2,2
53323810,LV,LV0,LV00,56.34081655,26.5042391,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,2,2,2,2
53383810,LV,LV0,LV00,56.32847303,26.59886016,27/06/2009,1,WGS84,3,56.32847,26.59885,110,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,E20 24 E20,1,1,1,1,1
53503810,LV,LV0,LV00,56.3035789,26.78793371,25/05/2009,1,WGS84,6,56.30362,26.78799,152,4,1,D10,,5,8,,0,2,U400,8,2,2,2,2,8,0,0,0,3,0,0,0,D10 E20 C10 E30,1,1,1,1,1
53563810,LV,LV0,LV00,56.29102842,26.88238571,25/05/2009,1,WGS84,7,56.29102,26.88246,142,6,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 C30 E20 24 02 62 02 24 E20 C10,1,1,1,1,1
53643810,LV,LV0,LV00,56.27418734,27.00823324,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G10,,5,8,,0,1,U130,U361,4,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,2,2,2,2
53683810,LV,LV0,LV00,56.26572095,27.07111892,19/08/2009,1,WGS84,5,56.26572,27.07113,166,2,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 E20 62 E20 61 B71 E20,1,1,1,1,1
53743810,LV,LV0,LV00,56.2529641,27.16539965,20/08/2009,2,WGS84,4,56.25444,27.16614,155,170,1,E30,,5,8,,0,2,U400,8,3,0,0,2,8,0,0,0,3,0,0,0,E30 C10 E20 E10,1,1,1,1,1
53863810,LV,LV0,LV00,56.2272445,27.35378812,19/08/2009,3,WGS84,6,56.21852,27.37052,165,1420,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
53923810,LV,LV0,LV00,56.21428189,27.44789539,19/08/2009,3,WGS84,7,56.20804,27.44309,154,756,1,C10,X,5,8,,0,2,U364,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C10 E20 C30 )PI,8,1,1,1,1
54043810,LV,LV0,LV00,56.18815138,27.6359348,2/8/09,1,WGS84,3,56.18816,27.63593,174,0,1,E20,,5,8,,0,2,U364,8,1,0,0,2,8,0,0,0,3,0,0,0,E20 D10 E20 24 E20 62 E10 62 E20,1,1,1,1,1
54103810,LV,LV0,LV00,56.17498362,27.72986648,2/8/09,3,WGS84,5,56.1718,27.7381,173,621,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
54283810,LV,LV0,LV00,56.13507115,28.01130654,31/07/2009,3,WGS84,6,56.14627,28.00551,178,1300,1,E20,,5,8,,0,2,U111,8,2,0,0,3,5,0,0,0,3,0,0,0,PI( E20 61 E20 61 E20 )PI,8,1,1,1,1
50063812,LV,LV0,LV00,56.923647,21.29166614,23/07/2009,1,WGS84,5,56.92369,21.29163,15,4,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 31 C20 31 01 62 01 31 C30,1,1,1,1,1
50203812,LV,LV0,LV00,56.90368955,21.51864814,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,E20,,5,8,,0,2,U120,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( E20 C20 H11 10 G20 H11 )PI,8,2,2,2,2
50243812,LV,LV0,LV00,56.89791523,21.58345904,17/06/2009,1,WGS84,5,56.89792,21.5835,37,2,1,C30,C32,5,8,,0,2,U364,U120,3,2,2,2,8,0,0,0,1,2,1,1,C30 C10 E20 E10,1,1,1,1,1
50383812,LV,LV0,LV00,56.87745276,21.81015141,19/06/2009,3,WGS84,5,56.88033,21.81466,59,422,1,G10,,5,8,,0,1,U361,U130,3,0,0,3,8,0,0,0,0,0,0,0,PI( G10 )PI,8,1,1,1,1
50423812,LV,LV0,LV00,56.87153429,21.87487863,19/06/2009,1,WGS84,6,56.87156,21.87492,105,3,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 C30,1,1,1,1,1
50563812,LV,LV0,LV00,56.85056784,22.10127487,12/6/09,1,WGS84,5,56.85052,22.10125,41,6,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
50603812,LV,LV0,LV00,56.84450554,22.16591656,8/6/09,1,WGS84,3,56.8445,22.1659,37,1,1,E30,,5,8,,0,2,U112,8,2,0,0,2,3,0,0,0,3,0,0,0,E30 B14 E30 G20 E30 D20 E20,1,1,1,1,1
50743812,LV,LV0,LV00,56.82303618,22.39201024,3/8/09,1,WGS84,4,56.82306,22.39205,91,3,1,G10,,5,8,,0,1,U361,U370,1,0,0,3,8,0,0,0,3,0,0,0,G10 14 61 E20 F00,1,1,1,1,1
50783812,LV,LV0,LV00,56.81683034,22.45656457,3/8/09,1,WGS84,4,56.81683,22.45655,93,1,1,C10,,4,8,,0,2,U120,8,1,0,0,2,8,0,0,0,3,0,0,0,C10 C30 61 23 PI( C30 )PI,1,1,1,1,1
50923812,LV,LV0,LV00,56.79485918,22.68234931,29/07/2009,1,WGS84,4,56.79487,22.68225,116,5,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 31 01 62 C20 PI( C30 )PI,1,1,1,1,1
50963812,LV,LV0,LV00,56.78851013,22.74681447,29/07/2009,3,WGS84,4,56.79563,22.74333,122,820,1,E20,,5,8,,0,2,U111,8,3,0,0,3,3,0,0,0,3,0,0,0,PI( E20 31 C30 )PI,8,1,1,1,1
51103812,LV,LV0,LV00,56.76603826,22.97228398,28/07/2009,1,WGS84,3,56.76603,22.97229,93,0,1,B13,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B13 02 B15 E20,1,1,1,1,1
51143812,LV,LV0,LV00,56.75954632,23.03665818,28/07/2009,1,WGS84,3,56.75954,23.03666,65,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,1,2,1,1,B11 E20 E10 14 E10 31 E20 B13,1,1,1,1,1
51283812,LV,LV0,LV00,56.7365749,23.26180623,29/07/2009,1,WGS84,3,56.73657,23.26182,52,1,1,E30,,5,8,,0,2,U112,8,3,0,0,1,5,0,0,0,3,0,0,0,E30 E20 23 01 22 E20 22 E20 23 01 61 E20 G10 E20 A E20 D20,1,1,1,1,1
51323812,LV,LV0,LV00,56.72994039,23.3260877,9/8/09,1,WGS84,3,56.72993,23.3261,30,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B11,1,1,1,1,1
